,id,Время старта,Время финиша,id опроса,Опрос полностью пройден,1. **Какие сайты или мобильные приложения о продаже автомобилей вы знаете?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,3. **Есть ли в вашей семье автомобиль?**,6. **Где вы проживаете?**,6. **Где вы проживаете?**,9. **Ваш пол?**,10. **Ваш возраст?**
293,07974dd6-6609-5492-adfc-a534593c1082,2019-12-25 19:41:48,2019-12-25 19:42:32,12aLco5Uf8m1gJsNEH2BPL,да,'авито,,,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,35-44 лет
294,1f161e4f-01e8-5422-a122-a7a3cd846555,2019-12-25 20:06:27,2019-12-25 20:07:18,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,,,avito.ru,,,Нет,Другое (впишите свой вариант),Магнитогорск ,Мужчина,25-34 лет
295,03bac2fe-9a45-500b-8da8-acc3c2cd2e9e,2019-12-25 20:08:01,2019-12-25 20:08:31,12aLco5Uf8m1gJsNEH2BPL,да,'Drom,drom.ru,auto.ru,avito.ru,,,Нет,в Челябинской области,,Мужчина,18-24 лет
296,3721331e-88ad-5b17-9189-18e5277eaf95,2019-12-25 20:23:07,2019-12-25 20:23:45,12aLco5Uf8m1gJsNEH2BPL,да,"'дром, авито, авто ру
",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,18-24 лет
297,ff3f27bb-7504-5b16-900a-41ad6c20e0a6,2019-12-25 20:33:17,2019-12-25 20:34:20,12aLco5Uf8m1gJsNEH2BPL,да,'Дром.ру авито авто. ру,drom.ru,,,,,"Да, я его вожу",в Челябинской области,,Мужчина,25-34 лет
298,6f8b1200-ada9-5b98-a45d-9d16e44dfbd1,2019-12-25 20:36:26,2019-12-25 20:37:15,12aLco5Uf8m1gJsNEH2BPL,да,'Не знаю ,,auto.ru,,,,"Да, но я его не вожу",в Челябинской области,,Мужчина,Менее 18 лет
299,44919b56-ba12-53f9-85f0-92e1cf577e26,2019-12-25 20:38:18,2019-12-25 20:39:28,12aLco5Uf8m1gJsNEH2BPL,да,"'Auto.ru, Авито, сайты автосалона лада, митцубиши, нисан, мерседес, бмв центр, ",,auto.ru,,,,"Да, я его вожу",в Челябинской области,,Мужчина,18-24 лет
300,cdddd4f0-da1f-546f-9cc2-a7759126eea4,2019-12-25 21:10:06,2019-12-25 21:11:03,12aLco5Uf8m1gJsNEH2BPL,да,"'Дром, авто ру, авто ",drom.ru,,,,,"Да, я его вожу",в Челябинске,,Мужчина,35-44 лет
301,c040e0f2-a082-5fb1-9a43-2ffbc8f4ed3c,2019-12-25 21:12:48,2019-12-25 21:13:22,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,,,avito.ru,,,Нет,в Челябинске,,Мужчина,45-50 лет
302,2c3497e0-31c0-509c-8a4c-ffb530af9bde,2019-12-25 21:24:46,2019-12-25 21:25:43,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито, юла, авто ру",,auto.ru,,,,"Да, я его вожу",в Челябинской области,,Мужчина,Менее 18 лет
303,3f2c486b-3bc0-58d2-927f-b408629630dd,2019-12-25 21:28:17,2019-12-25 21:29:02,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,,,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,18-24 лет
304,d076d1d2-470c-5914-a76c-da5ed0143470,2019-12-25 21:33:59,2019-12-25 21:35:19,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито,Дром,",drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Челябинской области,,Мужчина,25-34 лет
305,6b88ba74-5c76-5cad-837b-c434b2c6753e,2019-12-25 21:54:13,2019-12-25 21:54:52,12aLco5Uf8m1gJsNEH2BPL,да,"'Drom
",drom.ru,,,,,Нет,в Челябинской области,,Мужчина,18-24 лет
306,d545472c-ec3f-5d9f-a4a0-748ae62c7c78,2019-12-25 21:57:16,2019-12-25 21:58:07,12aLco5Uf8m1gJsNEH2BPL,да,"'Дром ру, авито",drom.ru,,avito.ru,,,Нет,в Челябинской области,,Мужчина,35-44 лет
307,7d36be49-8641-516e-9c61-06a876db8366,2019-12-25 22:19:34,2019-12-25 22:20:26,12aLco5Uf8m1gJsNEH2BPL,да,"'Avito, auto.ru",,,avito.ru,,,Нет,в Челябинской области,,Мужчина,18-24 лет
308,4eae8ba4-c126-54dd-b495-41927c973b8a,2019-12-25 22:40:00,2019-12-25 22:40:25,12aLco5Uf8m1gJsNEH2BPL,да,'Авто ру,,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинске,,Мужчина,18-24 лет
309,3c8b491a-32f0-53f5-a1eb-3eeafb82b30f,2019-12-25 23:16:49,2019-12-25 23:17:34,12aLco5Uf8m1gJsNEH2BPL,да,'Carprice.com,,,,Carprice.com,Carprice.com,"Да, я его вожу",в Челябинске,,Мужчина,18-24 лет
310,d2e9ba55-c5d8-580e-a40e-1a261f9154c3,2019-12-26 00:02:21,2019-12-26 00:03:01,12aLco5Uf8m1gJsNEH2BPL,да,'Дром,drom.ru,auto.ru,,,,Нет,в Челябинске,,Мужчина,25-34 лет
311,459557fb-9e36-579e-a7f9-9b8cefb2c5d4,2019-12-26 00:52:38,2019-12-26 00:53:10,12aLco5Uf8m1gJsNEH2BPL,да,'Avto. Ru,drom.ru,auto.ru,avito.ru,,,Нет,в Челябинской области,,Мужчина,18-24 лет
312,da50b92b-7275-541d-9333-90b3ee4de310,2019-12-26 03:45:13,2019-12-26 03:46:07,12aLco5Uf8m1gJsNEH2BPL,да,"'Auto. Run, avito",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,25-34 лет
313,e3334c33-8e10-5de3-a29d-2cae7d83fae0,2019-12-26 05:59:45,2019-12-26 06:00:16,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,drom.ru,,avito.ru,,,Нет,в Челябинской области,,Мужчина,35-44 лет
314,3afbfbe6-edfb-5886-b493-1765051ff5e8,2019-12-26 06:08:15,2019-12-26 06:08:53,12aLco5Uf8m1gJsNEH2BPL,да,'avito,,auto.ru,avito.ru,,,"Да, но я его не вожу",в Челябинске,,Мужчина,18-24 лет
315,2a466764-8285-5bfa-861b-f9e4ee6b70c2,2019-12-26 06:42:33,2019-12-26 06:43:18,12aLco5Uf8m1gJsNEH2BPL,да,'Авито авто.ру,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,25-34 лет
316,5067a22a-f9f6-534e-afba-2ee3ba46c769,2019-12-26 07:36:30,2019-12-26 07:38:42,12aLco5Uf8m1gJsNEH2BPL,да,"'авито, auto.ru, юла, ВКонтакте.",,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,25-34 лет
317,48b2c9a7-140b-518f-945b-2c91e13acea8,2019-12-26 07:36:49,2019-12-26 07:37:03,12aLco5Uf8m1gJsNEH2BPL,да,'ук,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинске,,Мужчина,35-44 лет
318,140ebab8-8ca6-598b-888f-980a4e51b79f,2019-12-26 07:50:11,2019-12-26 07:50:50,12aLco5Uf8m1gJsNEH2BPL,да,"'Авто ру
Авито
Дром",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,35-44 лет
319,2bc5cee0-7fa4-5dbb-b8ac-036b83337281,2019-12-26 07:52:34,2019-12-26 07:52:54,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,,,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,35-44 лет
320,d29db180-9958-5bf3-b8f1-8f847e9d02e2,2019-12-26 07:59:08,2019-12-26 08:00:03,12aLco5Uf8m1gJsNEH2BPL,да,'авита авто ру,drom.ru,auto.ru,avito.ru,,,Нет,Другое (впишите свой вариант),Златоуст,Мужчина,25-34 лет
321,1e75ee88-89a8-5fbb-a05b-ea58c5353a15,2019-12-26 07:59:34,2019-12-26 07:59:59,12aLco5Uf8m1gJsNEH2BPL,да,'auto.ru,,auto.ru,,,,"Да, я его вожу",в Челябинске,,Мужчина,35-44 лет
322,da72d66d-c82e-535f-a297-9ec54d0f2a98,2019-12-26 08:30:36,2019-12-26 08:31:24,12aLco5Uf8m1gJsNEH2BPL,да,'Дром ру,drom.ru,auto.ru,,,,"Да, но я его не вожу",в Челябинске,,Мужчина,18-24 лет
323,0d30636d-d4cb-5f8a-b40f-b65a5c4264c0,2019-12-26 08:32:04,2019-12-26 08:32:50,12aLco5Uf8m1gJsNEH2BPL,да,"'Дром, авто ру",drom.ru,auto.ru,,,,Нет,в Челябинской области,,Мужчина,35-44 лет
324,3086dcff-0a0e-5adb-acf5-bba914335a28,2019-12-26 08:48:01,2019-12-26 08:48:51,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,,,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,35-44 лет
325,51745b6c-12e9-5c26-9230-c36276c118a8,2019-12-26 09:10:35,2019-12-26 09:10:57,12aLco5Uf8m1gJsNEH2BPL,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,35-44 лет
326,966dc879-3d59-5c5a-b232-3462b7f7a1d3,2019-12-26 09:12:48,2019-12-26 09:13:37,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,,auto.ru,,,,Нет,в Челябинске,,Мужчина,18-24 лет
327,3f0e6e8c-13eb-59af-94e2-55e86cfcaa8a,2019-12-26 09:13:15,2019-12-26 09:14:19,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито,drom.ru
",drom.ru,auto.ru,avito.ru,,,Нет,в Челябинске,,Мужчина,Менее 18 лет
328,7da158bb-6e33-5c1c-a4f1-624da07977aa,2019-12-26 09:36:09,2019-12-26 09:37:16,12aLco5Uf8m1gJsNEH2BPL,да,'Авто ру,,auto.ru,,,,Нет,в Челябинске,,Мужчина,Менее 18 лет
329,31f8d1ec-dcde-549b-a0f5-d84c9900c4ff,2019-12-26 09:46:21,2019-12-26 09:47:33,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито, Авто ру",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,45-50 лет
330,bd5609c7-7db3-5094-ab06-ca78598386a8,2019-12-26 09:49:55,2019-12-26 09:52:09,12aLco5Uf8m1gJsNEH2BPL,да,'Avito.ru avto.ru,,auto.ru,avito.ru,,,"Да, но я его не вожу",Другое (впишите свой вариант),Агаповка,Мужчина,18-24 лет
331,dd9e925e-98cb-5a62-9e76-238c76972562,2019-12-26 10:00:58,2019-12-26 10:01:37,12aLco5Uf8m1gJsNEH2BPL,да,'Авто ру,,auto.ru,,,,Нет,в Челябинской области,,Мужчина,18-24 лет
332,4236c83f-24b0-569f-93b1-72fe546c4c77,2019-12-26 10:11:42,2019-12-26 10:12:26,12aLco5Uf8m1gJsNEH2BPL,да,'Авто ру,,auto.ru,,,,"Да, я его вожу",в Челябинске,,Мужчина,18-24 лет
333,9f701390-bc39-5a00-8c47-39374303a8c0,2019-12-26 10:46:04,2019-12-26 10:46:52,12aLco5Uf8m1gJsNEH2BPL,да,'Авто.ру,,auto.ru,,,,"Да, но я его не вожу",в Челябинске,,Мужчина,Менее 18 лет
334,2dd29898-9969-50c6-9465-47ab69480d23,2019-12-26 10:50:31,2019-12-26 10:51:10,12aLco5Uf8m1gJsNEH2BPL,да,'Дром ру,drom.ru,,,,,"Да, я его вожу",в Челябинске,,Мужчина,18-24 лет
335,66877a5d-39f6-5bc6-9de8-4c5dc0ca2a20,2019-12-26 11:06:23,2019-12-26 11:08:42,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито, дроом, авто-ру",,,,Я не продаю,Я не продаю,"Да, но я его не вожу",в Челябинске,,Мужчина,35-44 лет
336,c92a4472-1a61-55c6-96a4-77da206bded1,2019-12-26 11:06:32,2019-12-26 11:07:04,12aLco5Uf8m1gJsNEH2BPL,да,'Avito,,,avito.ru,,,"Да, я его вожу",в Челябинске,,Мужчина,25-34 лет
337,f4cd0c92-ec79-5779-b43c-5f45ae064da0,2019-12-26 11:12:09,2019-12-26 11:12:56,12aLco5Uf8m1gJsNEH2BPL,да,'авто.ру,,auto.ru,avito.ru,,,"Да, я его вожу",Другое (впишите свой вариант),Саратов,Мужчина,35-44 лет
338,2e2ec0c9-00ae-5681-962c-1055ecd7bcee,2019-12-26 11:14:30,2019-12-26 11:15:14,12aLco5Uf8m1gJsNEH2BPL,да,"'Дром ру, Авто ру",drom.ru,auto.ru,,,,"Да, я его вожу",в Челябинске,,Мужчина,18-24 лет
339,962aa92b-ae49-570f-b968-5cf351705ecf,2019-12-26 11:38:04,2019-12-26 11:38:48,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,,,avito.ru,,,"Да, но я его не вожу",в Челябинской области,,Мужчина,18-24 лет
340,ade19fd7-759e-57b6-b774-c186ef41347e,2019-12-26 11:46:25,2019-12-26 11:46:58,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,,auto.ru,,,,Нет,в Челябинской области,,Мужчина,18-24 лет
341,5a1af253-3d53-53d7-a78e-bd34fe577e63,2019-12-26 11:48:23,2019-12-26 11:49:45,12aLco5Uf8m1gJsNEH2BPL,да,"'avito, auto.ru",drom.ru,,,,,"Да, я его вожу",в Челябинской области,,Мужчина,25-34 лет
342,d5c9c058-b311-53fd-b9bc-4f926f23d12a,2019-12-26 12:11:42,2019-12-26 12:12:11,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,18-24 лет
343,51a1642d-e5f2-5d4d-bab0-afe0b9437b56,2019-12-26 12:14:09,2019-12-26 12:15:02,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито,Auto.ru
",,auto.ru,avito.ru,,,"Да, но я его не вожу",в Челябинской области,,Мужчина,Менее 18 лет
344,fd0f1f0f-54c2-5a98-9ffd-3ba5226bfe27,2019-12-26 12:37:31,2019-12-26 12:38:07,12aLco5Uf8m1gJsNEH2BPL,да,'Drom avito,drom.ru,auto.ru,,,,"Да, но я его не вожу",в Челябинске,,Мужчина,18-24 лет
345,327a13c7-ba52-572c-9471-45060920c935,2019-12-26 12:38:16,2019-12-26 12:39:18,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито, авто. Ру, дром. Ру",drom.ru,,,,,"Да, я его вожу",в Челябинской области,,Мужчина,18-24 лет
346,e26b247d-f845-58f5-9f00-0748e88bdb7a,2019-12-26 12:59:00,2019-12-26 12:59:51,12aLco5Uf8m1gJsNEH2BPL,да,'авито автору,,auto.ru,avito.ru,,,Нет,в Челябинске,,Мужчина,35-44 лет
347,8ff12703-9846-5396-bd71-96ace5c6196d,2019-12-26 12:59:04,2019-12-26 12:59:51,12aLco5Uf8m1gJsNEH2BPL,да,'Drom.ru,drom.ru,auto.ru,,,,"Да, но я его не вожу",в Челябинске,,Мужчина,18-24 лет
348,8ebce6be-56d4-5414-8f30-b9619d0ca591,2019-12-26 12:59:40,2019-12-26 13:00:25,12aLco5Uf8m1gJsNEH2BPL,да,"'Дром.ру
",drom.ru,,,,,Нет,в Челябинске,,Мужчина,18-24 лет
349,dd380350-1223-56a6-9d26-134e2837f14b,2019-12-26 12:59:42,2019-12-26 13:01:02,12aLco5Uf8m1gJsNEH2BPL,да,"'Bmw, Mercedes's,",,auto.ru,avito.ru,,,Нет,в Челябинске,,Мужчина,18-24 лет
350,c9f8c7e3-4d88-5d86-9e59-7162e41cd618,2019-12-26 13:11:55,2019-12-26 13:12:56,12aLco5Uf8m1gJsNEH2BPL,да,"'Авто руб,  дом руб,  авито",,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинске,,Мужчина,35-44 лет
351,d5a2e8a6-a558-5869-892c-a0b0a8f7e150,2019-12-26 13:34:31,2019-12-26 13:35:42,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито, авто.ру",,auto.ru,,,,Нет,в Челябинской области,,Мужчина,18-24 лет
352,d095aef7-f335-582c-bf71-5517b9fd7562,2019-12-26 13:34:39,2019-12-26 13:35:25,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,18-24 лет
353,7b8e782e-6276-5360-93c7-a8b58eca4baa,2019-12-26 13:58:06,2019-12-26 13:59:08,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито, Дром ру, авто ру",,,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,35-44 лет
354,440f07b9-31b7-55f1-9058-b9d6a249a2b0,2019-12-26 14:00:41,2019-12-26 14:01:42,12aLco5Uf8m1gJsNEH2BPL,да,"'Авто.ру 
Авито
Юла
Дом.ру",drom.ru,auto.ru,avito.ru,,,Нет,в Челябинске,,Мужчина,18-24 лет
355,9d77102b-f057-5a6b-a52e-5516897763a9,2019-12-26 14:26:18,2019-12-26 14:26:54,12aLco5Uf8m1gJsNEH2BPL,да,'Авто.ру Авито,,auto.ru,,,,Нет,в Челябинской области,,Мужчина,18-24 лет
356,b880134d-6cdc-5b0d-af50-3080ad200112,2019-12-26 14:29:24,2019-12-26 14:31:02,12aLco5Uf8m1gJsNEH2BPL,да,'Авто ру,drom.ru,,,,,Нет,в Челябинской области,,Мужчина,18-24 лет
357,654fe054-1362-5169-be6c-959934536c6f,2019-12-26 14:41:06,2019-12-26 14:43:21,12aLco5Uf8m1gJsNEH2BPL,да,"'Авита , Юла ",,auto.ru,,Ну можно и юле,Ну можно и юле,"Да, но я его не вожу",в Челябинской области,,Мужчина,Менее 18 лет
358,e0436eb1-2f9c-5c6d-8f2d-93f6a1889413,2019-12-26 15:07:16,2019-12-26 15:09:18,12aLco5Uf8m1gJsNEH2BPL,да,'авто.ру.  Дром.ру,drom.ru,,,,,"Да, я его вожу",в Челябинске,,Мужчина,35-44 лет
359,00fc5462-8d04-5231-8207-d6756234b402,2019-12-26 15:33:31,2019-12-26 15:34:07,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито, Дром",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинске,,Мужчина,35-44 лет
360,3b8e9ea3-d0a3-5a49-8021-d0471283b9df,2019-12-26 16:18:37,2019-12-26 16:19:16,12aLco5Uf8m1gJsNEH2BPL,да,'Авто ру  авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,45-50 лет
361,9d3aecf0-f3b9-51f6-8972-860ec004801e,2019-12-26 16:43:42,2019-12-26 16:44:13,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито, Drom, Юла",drom.ru,auto.ru,,,,"Да, но я его не вожу",в Челябинской области,,Мужчина,Менее 18 лет
362,33c2af33-4839-578f-ac1e-99ec54753099,2019-12-26 16:59:09,2019-12-26 17:00:36,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито, юла, дром авто",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинске,,Мужчина,18-24 лет
363,213355ac-65a6-5c30-81bb-094defeb3df5,2019-12-26 16:59:15,2019-12-26 16:59:58,12aLco5Uf8m1gJsNEH2BPL,да,"'Drom, Авито",drom.ru,,,,,Нет,в Челябинске,,Мужчина,35-44 лет
364,f59eba99-a34d-5fde-b108-82e0bc1210c2,2019-12-26 17:38:00,2019-12-26 17:39:00,12aLco5Uf8m1gJsNEH2BPL,да,'Сбербанк ру,,,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,25-34 лет
365,c80a6a6a-2595-50ad-94b0-223f5bcd15a4,2019-12-26 17:51:40,2019-12-26 17:53:51,12aLco5Uf8m1gJsNEH2BPL,да,'Авто ру,drom.ru,,,,,Нет,в Челябинске,,Мужчина,25-34 лет
366,250e3d1c-f1dd-5ad1-88aa-5419a66f389b,2019-12-26 18:07:18,2019-12-26 18:08:35,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,,auto.ru,avito.ru,,,Нет,в Челябинской области,,Мужчина,35-44 лет
367,cd787f99-908e-5f63-9d70-f09fd2635e09,2019-12-26 18:29:06,2019-12-26 18:30:32,12aLco5Uf8m1gJsNEH2BPL,да,'Дром. Авито.,,auto.ru,avito.ru,,,"Да, но я его не вожу",в Челябинске,,Мужчина,45-50 лет
368,15c826c6-6b2a-59b7-aaca-f47a32038489,2019-12-26 18:29:24,2019-12-26 18:30:02,12aLco5Uf8m1gJsNEH2BPL,да,'Drom.ru,drom.ru,,avito.ru,,,Нет,в Челябинской области,,Мужчина,Менее 18 лет
369,eb146d25-61ef-5939-b31a-12d84f28aa3a,2019-12-26 18:30:01,2019-12-26 18:31:05,12aLco5Uf8m1gJsNEH2BPL,да,'Авто.ру авито ,drom.ru,auto.ru,avito.ru,,,Нет,в Челябинской области,,Мужчина,18-24 лет
370,85b720df-03da-54bb-83b9-c64c72b67ca0,2019-12-26 18:30:49,2019-12-26 18:31:41,12aLco5Uf8m1gJsNEH2BPL,да,'никаких ,drom.ru,,,,,Нет,в Челябинской области,,Мужчина,Менее 18 лет
371,ce7532b7-8e82-5ce8-86d4-a0414df544d7,2019-12-26 18:31:42,2019-12-26 18:32:13,12aLco5Uf8m1gJsNEH2BPL,да,'Drom ru,drom.ru,,,,,"Да, я его вожу",в Челябинской области,,Мужчина,18-24 лет
372,3ef7e2ab-375e-5366-82a8-dba3c5a5b80e,2019-12-26 18:43:46,2019-12-26 18:44:22,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито, Авто. Ру, юла",drom.ru,auto.ru,avito.ru,,,Нет,в Челябинске,,Мужчина,18-24 лет
373,15be2fa9-5026-5bfa-9e67-01ec875c6c64,2019-12-26 18:57:52,2019-12-26 18:58:32,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,,,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,18-24 лет
374,0987bb30-36a0-5b35-87d9-f90d82e95263,2019-12-26 19:04:36,2019-12-26 19:05:47,12aLco5Uf8m1gJsNEH2BPL,да,"'Auto. Ru, Avito",drom.ru,auto.ru,avito.ru,,,Нет,в Челябинской области,,Мужчина,45-50 лет
375,60020731-91ce-5a12-be62-d70a76a5595a,2019-12-26 19:08:03,2019-12-26 19:39:21,12aLco5Uf8m1gJsNEH2BPL,да,'Avito drom.ru auto.ru,,,avito.ru,,,"Да, но я его не вожу",в Челябинской области,,Мужчина,18-24 лет
376,1046b0d0-9d4c-5ead-8164-027f6ff9ced7,2019-12-26 19:31:36,2019-12-26 19:44:41,12aLco5Uf8m1gJsNEH2BPL,да,"'Авито , Дром.ру",,,avito.ru,,,"Да, но я его не вожу",в Челябинской области,,Мужчина,Менее 18 лет
377,f08ca279-9b1d-5092-8e66-ecdc0e3634fe,2019-12-26 19:36:15,2019-12-26 19:37:18,12aLco5Uf8m1gJsNEH2BPL,да,'Дром. ,drom.ru,,,,,"Да, но я его не вожу",в Челябинской области,,Мужчина,45-50 лет
378,faffcc66-2eed-5c9d-a7cb-447465e62b16,2019-12-26 19:51:52,2019-12-26 19:52:46,12aLco5Uf8m1gJsNEH2BPL,да,"'Avito, autodom ",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Челябинской области,,Мужчина,18-24 лет
379,d70f87df-aa09-57fb-8e29-0f7b0dcce325,2019-12-26 19:57:11,2019-12-26 19:57:42,12aLco5Uf8m1gJsNEH2BPL,да,'Авито,,auto.ru,,,,"Да, я его вожу",в Челябинске,,Мужчина,18-24 лет
380,93199fa0-3249-500e-981c-a700764ff627,2019-12-26 19:59:48,2019-12-26 20:00:35,12aLco5Uf8m1gJsNEH2BPL,да,'Avito ,,,avito.ru,,,Нет,в Челябинской области,,Мужчина,35-44 лет
381,b02a0be2-b094-5855-a362-4de188f71df3,2019-12-26 21:15:02,2019-12-26 21:16:38,12aLco5Uf8m1gJsNEH2BPL,да,'авито-авто,,,avito.ru,,,Нет,в Челябинской области,,Мужчина,25-34 лет
382,ec9ae67a-93c8-568b-bd6b-3b3da53ab0a2,2019-12-26 22:08:34,2019-12-26 22:09:15,12aLco5Uf8m1gJsNEH2BPL,да,'Авито ,drom.ru,auto.ru,avito.ru,,,Нет,в Челябинске,,Мужчина,25-34 лет
383,f70ab45f-a8a0-5b2b-89c2-dc3664c6e41e,2019-12-27 00:42:10,2019-12-27 00:45:05,12aLco5Uf8m1gJsNEH2BPL,да,"'Авто ру, Авито,юла",,auto.ru,,,,Нет,Другое (впишите свой вариант),Везде в границах России,Мужчина,35-44 лет
